SubjectID,ImageNumber,BlockNumber,GridNumber,TrialNumberEnc1,TrialNumberEncRec1,TrialNumberEnc2,TrialNumberEncRec2,TrialNumberEnc3,TrialNumberEncRec3,TrialNumberEnc4,TrialNumberEncRec4,RespTimeBlank1,RespTimeImg1,RespTimeBlank2,RespTimeImg2,RespTimeBlank3,RespTimeImg3,RespTimeBlank4,RespTimeImg4
109,48,2,1,14,11,40,42,6,7,18,31,3.50754541013157,2.22508039670356,3.9991931742843,1.46431164677779,10.4212774233893,1.42552839902055,5.96363656787435,1.51158515710267
109,57,2,6,15,4,43,35,12,10,20,22,8.98856897740916,4.51252330628631,4.29445225454401,0.944909691606881,10.2381113013107,1.59382058860501,4.69142929367081,0.717632639541989
109,32,2,12,16,14,45,47,9,6,26,25,6.2155433484586,1.33419285262062,3.4007528287766,1.1733248958044,2.24249995806895,0.677702073880937,7.59856429873616,2.27078574882762
109,37,3,11,17,17,26,24,26,25,35,48,4.96544970817922,2.7771506987483,5.34474878260517,0.915415600393317,5.39467037173745,0.837291532283416,1.65962619658967,1.16996427990671
109,7,3,15,18,20,32,22,27,18,36,42,8.38528433995089,2.58654802039382,2.80375780005124,0.519775896333158,4.73375986794417,1.34993428672897,2.77769187089871,0.816403138509486
109,33,3,1,19,31,24,23,17,21,34,33,2.80771168266074,1.2128236102435,4.89105012103391,0.74706394597888,1.70883268275065,1.02081068411644,6.31778438277252,1.27437831225689
109,60,3,2,20,27,21,20,28,17,45,43,4.26194106768526,4.17822888072988,3.51296490841196,0.725760607354459,3.26740354443609,1.56144623993896,1.63832106909831,1.17002246846096
109,55,3,9,21,25,29,17,32,29,38,34,1.96494250724209,1.92412768251961,5.0022280592093,1.68154922146641,3.4807282275724,1.12286132122972,3.99688778241398,1.08100139374437
109,17,3,6,22,18,31,19,24,30,46,39,6.35589454382716,2.03712624678155,4.39071800018428,0.970181666663848,3.91558436317428,0.977974922949215,2.19608047182555,0.939673554341425
109,19,3,12,23,21,20,30,23,31,43,35,8.61449249307043,3.14597152396163,3.28349934749713,1.67379323634668,2.80612559964356,1.17037738628278,3.18399867101107,1.4224414194905
109,23,3,4,24,22,18,28,29,19,40,45,4.08467348606791,1.97139188487199,1.91654157126322,0.652667307003867,5.02413112221984,0.896733405519626,3.47168717083696,0.857577877279255
109,59,3,14,25,24,25,21,31,27,42,44,8.86419490659318,2.105567246399,4.89003682731709,1.11526864639018,5.58743274243898,1.63376810356567,2.51258639844309,0.89335854172532
109,4,3,8,26,29,19,32,19,28,33,40,5.22258883644827,2.81916319672018,5.32376012773602,0.842131555444212,8.25053076622135,1.27217695400759,2.55969037562318,0.630978673318168
109,45,3,7,27,19,17,25,20,20,44,41,4.98041741077031,2.3244284530665,2.34719044377562,0.933640034170821,3.37222099814971,1.01117395030451,1.85334335172956,0.792160857599811
109,42,3,16,28,23,22,26,30,26,37,47,6.16738039100892,2.74319872837805,7.08491857038462,0.935311568217003,9.06266640571994,0.901715699365013,7.00570519443136,1.10735937672143
109,27,3,10,29,32,23,27,21,23,41,38,6.91746134597633,1.96352843729255,5.16737562962226,0.965857791670715,6.02227631975256,1.05194795579882,3.33096754380676,0.815184481951292
109,47,3,3,30,30,28,18,18,24,39,36,5.54044821414573,2.68004618871782,14.7315296139423,2.20925488711509,3.75418475702463,1.12854326647357,6.76597716915421,0.78015058064193
109,9,3,13,31,28,27,29,25,22,48,46,2.23969907395076,1.575938983995,4.04738811260904,1.02542905656446,12.9368038974353,1.11141121899709,3.46910058052163,0.756977887212997
109,39,3,5,32,26,30,31,22,32,47,37,8.7063516141643,2.03066784562543,5.13814193874714,1.02490556779958,10.4560750854289,1.63896295195445,4.11241928837262,0.829682113326271
109,1,1,14,33,42,12,13,34,39,11,2,5.81545389916573,0.985375285803457,6.70050897412875,1.29042570733873,4.59868553647539,1.17624160813284,6.85212594183395,0.448893149616197
109,14,1,5,34,34,8,16,48,45,1,1,2.71276489096635,0.905252120865043,1.51516863402503,0.649526536624762,3.48788501053059,1.39407828869298,2.32563873421168,1.21334053542523
109,13,1,12,35,38,10,10,46,43,8,4,5.26433631491091,1.36984082545678,6.20752218531561,2.46100254029443,9.25482139736414,2.09072190226289,2.91592749975098,0.531233782123309
109,11,1,6,36,47,15,2,40,40,5,11,3.98561812499247,0.981389743028558,2.92057682794984,1.48690397547034,2.55518052409752,1.20647016196745,2.67568369001674,0.589282968692714
109,3,1,3,37,35,9,6,37,38,12,5,8.27399150242854,1.40696354342799,8.88873922705534,1.18654516949027,10.2911901538318,0.961835642170627,5.43485944293207,1.58947825322684
109,29,1,13,38,39,16,12,47,37,3,3,3.5362842072791,1.93947172626213,8.47485282296839,1.43167697705212,7.12560079610557,1.46857503178762,3.05787430760392,0.956627736246446
109,5,1,10,39,43,5,14,33,41,16,9,3.5884703194024,2.68064037468866,3.16717430077551,1.10139966850693,4.43675484984124,1.45318594296987,4.61048074264545,1.20608629874187
109,49,1,7,40,40,11,7,42,33,2,15,6.26989666538429,1.03342786086432,3.08930823896662,0.97112444168306,3.45769553670834,1.82628282406949,5.48010228887142,1.39266962827242
109,21,1,2,41,44,3,4,41,35,6,10,6.70552036224399,2.00844019235228,5.94661622869899,0.999219887846266,4.35031073675782,1.1651768572483,6.1534231184778,0.760880971516599
109,26,1,4,42,37,4,9,38,42,9,7,6.26269126629632,1.05699807355995,5.85711294742941,1.32787928803009,5.9823266522435,0.937479321903083,3.51227528571326,0.552084015129367
109,12,1,16,43,45,7,1,36,47,10,12,5.28415538565605,1.07982562306279,15.7021858680819,1.45454927756509,4.33235976083961,1.88087682762125,2.68361706440919,0.852496291219722
109,46,1,11,44,41,14,8,44,48,13,6,1.4774508671544,0.976274979067966,5.34571538459568,1.26450867539097,4.01640192698687,1.84373807958036,2.21004306797113,0.657570561568718
109,36,1,1,45,48,1,15,35,36,14,8,8.2965660818154,1.59787788338144,5.51771664358967,1.19896850986697,3.06776278855978,1.2119616537093,2.84583133021079,0.698890410960303
109,51,1,8,46,36,6,5,45,44,7,16,2.98695260976092,1.54456255673722,3.05756489114719,1.03762064127659,3.83413756883238,1.01502762814926,4.67777497325733,0.912002532888437
109,52,1,9,47,33,2,11,43,46,4,14,5.14045573933981,6.42049162322655,4.9935373870685,1.40459006320452,2.09609512214956,1.22372978260682,5.29343456312199,1.27411368608591
109,31,1,15,48,46,13,3,39,34,15,13,3.01580879581161,0.847052182274638,2.92956308198336,1.00219882938836,5.08472260144481,1.48764103063149,2.34289736599021,1.20113530801609
10,29,2,9,1,5,42,35,34,45,2,2,3.86065681772379,6.09805164668114,2.94863029588032,3.02466074917265,1.31748751507257,1.32504106650595,2.1966511468072,1.11611866746352
10,58,2,16,2,6,47,41,37,44,1,6,3.99635436055269,2.72752227452247,5.21139767170735,2.57171079334421,4.93071673270242,1.74377461492259,9.10085001427797,1.0238971091585
10,4,2,8,3,16,37,44,35,35,3,4,2.89822589253527,2.8662819760325,4.84907634362571,1.52362560892107,3.94778099567156,1.70400166215404,15.226206145715,1.63563477161188
10,33,2,11,4,8,41,43,45,46,16,15,2.89403811013563,1.43697584377105,2.00080918977346,2.99167082434815,1.84387225823957,1.10568829173098,1.71391716292783,1.67520756261001
10,18,2,1,5,3,46,48,46,37,12,14,10.9249510934696,5.89785157290407,8.77229594357959,2.5840314448451,2.02104567186507,1.25614050130025,5.75984189254814,1.36552362810653
10,14,2,5,6,10,45,40,33,43,13,10,2.89361133842613,2.31532267040302,3.99510293521325,1.81428491230963,1.83337549083626,0.963940126377565,1.79319545314866,3.0350201194542
10,27,2,7,7,14,40,42,39,34,8,12,8.73496411200995,3.43601971500811,5.4491391383217,1.70807647224046,5.01894341705338,1.66052644262163,3.08461968091069,1.90009556701079
10,53,2,2,8,1,39,33,36,36,5,7,7.57702082162996,6.37336272918219,0.331322123201062,7.20426965889237,3.01381233519896,1.03821577662711,7.53084996507096,1.03863638073017
10,40,2,13,9,4,44,39,43,41,9,3,9.75048017363679,6.21304009477853,2.14320844252325,2.99063515601665,11.6878119874418,1.49439509112199,3.50873801075431,1.11420100660507
10,5,2,6,10,7,48,36,38,47,14,11,5.18421555018858,4.09431602228506,4.34279041453647,4.88129821257735,5.52709129847244,2.71029927342715,3.41243880489128,5.47750503513998
10,2,2,15,11,12,33,34,47,33,4,13,7.2503268756841,5.84901150649603,3.57463614724566,3.43354748273759,6.14417157828393,1.47626138392843,4.74686181531615,1.88142653022078
10,39,2,12,12,15,36,47,41,40,10,9,3.87017142717559,3.35772232222644,1.2730277942137,3.82281901802708,8.59687373053748,1.21899291838963,2.28418166853407,1.38925525803643
10,57,2,10,13,2,43,45,42,38,7,5,0.228683684498719,7.86373183027536,2.2657886099596,1.19171632880898,1.92653008514935,1.12870273947919,1.67820868311355,0.811833552226744
10,7,2,4,14,13,35,46,40,42,6,8,2.82143123216383,3.32397095410761,2.5306461271548,1.73261807577819,6.66450441599045,1.53670299168698,1.86961327857898,2.71188142331084
10,34,2,3,15,9,34,38,44,48,11,1,3.53777747081904,3.57492919869264,7.37262852360527,2.43344694531424,7.06282527653639,1.05351146960675,8.76820837787091,1.37582854894026
10,41,2,14,16,11,38,37,48,39,15,16,4.00405917429816,4.0061851142068,1.57628723010021,2.14507651333497,7.54579482630834,1.49965532929673,7.17187118974471,3.19878046668964
10,6,3,10,17,25,4,5,14,10,21,31,2.38690157334304,1.25698064834705,7.47680556622799,1.8874892669055,5.59941462417009,3.50716994854702,3.03919815634617,1.54677449208066
10,60,3,15,18,28,3,7,5,15,25,21,7.64353187689767,2.98535512852095,4.41342888219651,3.09860281284364,1.30849222099823,1.79879631017138,5.30901955469199,2.51311591324884
10,28,3,4,19,27,11,9,3,4,29,22,2.01831877782433,2.33940281111791,1.73604021936717,0.991666729223198,2.82451781565396,1.1799619684607,3.630609556114,2.90684328979478
10,31,3,16,20,23,8,11,9,6,22,18,6.70794302287231,1.80988182001556,3.77574623796136,1.44524492459641,10.1903652791225,1.56312815945421,5.17779847826205,1.22128462727051
10,55,3,11,21,19,14,8,12,12,31,20,7.85561699660593,2.25467606103439,4.74731888398674,1.20386731199233,2.19241680904088,1.80069201311926,5.66596922682766,1.5930985830455
10,19,3,14,22,30,16,3,1,16,28,25,2.65269358212436,2.22092691205489,5.85273074753377,1.75830876564578,1.3124690104014,1.16211462430692,4.07142671084512,1.44984376351931
10,42,3,12,23,17,15,2,7,14,24,24,7.7551934411631,3.11031379987617,6.40107672520526,2.40339461135864,5.72207514742877,1.0421979202365,6.34828014924096,1.69656786754604
10,23,3,8,24,26,10,6,4,11,23,23,3.50330240547464,1.5317323007489,4.51890331318373,1.78997709906662,2.7385051737474,1.34426770938626,4.71374192006078,2.00163959060046
10,35,3,9,25,32,9,1,6,5,27,29,3.18213942281136,3.06147768122264,6.46934019315768,3.28986339932226,2.01184431930596,1.14981677010474,4.72470081345818,1.57460750378777
10,32,3,7,26,29,12,16,2,8,20,32,6.62003001511175,2.3533978838459,2.67028355056118,2.35489375663201,12.6400879971698,1.87688559654998,4.2997798622946,1.12057475505389
10,50,3,6,27,31,2,14,8,9,26,19,2.95463537436262,1.88761889204306,3.04042717951961,4.90011152924626,3.81228139404811,2.39995268058919,10.0630378977603,4.55738087567079
10,59,3,1,28,18,7,15,16,2,32,28,3.68738213192819,4.00653421947754,7.5365671736663,3.42051275742097,1.98998446089718,1.38644756391477,7.06389938581015,1.79990380092568
10,10,3,5,29,20,5,13,10,13,17,27,8.40920954446801,2.23981066710985,0.148050988465002,7.28855954646679,2.36341303424706,1.2411726953942,2.88210058684854,1.49388887594796
10,26,3,13,30,21,13,10,11,3,18,17,2.80681531916161,1.40496879204875,2.05066659576732,1.25739597264101,2.32011964488083,1.12296100639651,0.224872269651314,5.84358298404186
10,22,3,3,31,24,1,4,15,1,19,30,2.66798493293209,1.47459406508688,10.2025571434442,2.50155840909702,3.22878807071538,1.27916740849832,2.52598782987297,2.25385461473161
10,13,3,2,32,22,6,12,13,7,30,26,4.32200952551648,2.78731230364838,4.42627008216687,2.63547198748302,3.12242590071764,2.12781561665543,3.10645388070407,1.36366142730367
10,25,1,8,33,43,28,30,26,30,43,46,6.28797800894426,2.96394175460227,2.54836616498505,1.5676904341326,6.03408264231075,1.26923468569294,10.4162072906802,1.86322408655178
10,24,1,15,34,47,26,29,19,31,40,38,7.21919337633244,4.14313817749917,2.95810476462157,1.51309309210319,1.42968060569365,1.25254456970833,6.22573388122692,0.891399195817939
10,43,1,5,35,39,19,21,30,20,35,42,2.15985558032435,2.48761618500839,4.45550005746099,1.41226689215955,2.77015776670487,1.2166210508949,4.1482904031509,2.18431352174957
10,21,1,16,36,37,21,20,21,26,41,44,17.0785359239544,3.02946443661722,1.71870456740589,1.36202783880526,2.73999191793337,1.06675163721775,1.84215236593809,1.17362924852205
10,12,1,3,37,44,31,18,32,19,48,39,3.95411435636015,1.2972654659543,2.26049987569877,1.87345469421689,7.80765911779235,0.896747907094323,13.5098410105329,3.05228876283945
10,9,1,11,38,46,20,26,18,25,45,48,1.75602421113263,1.50412333312033,6.89610101378639,2.33159834703383,3.45780437387839,2.41638766598408,4.45219779350555,1.668017697506
10,11,1,1,39,38,17,19,23,29,47,37,2.14892681052697,2.25658387742578,1.25042003625413,1.03590901787038,0.17168405449047,4.86239679266146,1.90494874625438,1.23378780024359
10,1,1,14,40,41,27,23,25,23,42,35,5.23269797506555,3.3945054798096,8.38578063709247,5.8350485561632,1.69946571212131,0.957480890381703,3.81894251900121,1.00558551669201
10,37,1,4,41,42,25,25,28,27,44,40,2.15098729640158,2.86857827413269,2.90144617244187,1.21845998415483,0.79138674387832,2.46283410348224,1.38098363519566,0.843859725102448
10,36,1,13,42,36,32,32,29,32,37,47,2.5176067389325,1.2863289740103,2.37235301420969,1.34814087756149,1.9246799016837,0.813783730611249,4.18224990294766,1.10293221101347
10,20,1,12,43,45,22,28,24,22,36,43,6.23653697292684,1.53554563999342,5.01862492947475,1.70827192198249,4.6798497242944,0.957109802639025,8.97050490799484,1.81907616557874
10,56,1,7,44,40,18,27,27,18,46,34,3.60638848807457,3.10095489387277,1.56350233100056,1.12093656610887,3.59278026811626,1.58592056049201,3.28144596662423,1.25776224939364
10,8,1,6,45,48,24,22,17,21,38,45,2.81766903750577,3.82214582463621,6.31374680950648,2.60238502873381,3.16227279465602,1.21627707734842,4.51141257623931,4.03241646045717
10,47,1,10,46,34,30,17,20,24,34,36,6.04060602484697,2.28979816705942,10.5607685534878,1.91163503787311,2.70987348847666,2.22109704918876,4.3790003722188,1.2604904762029
10,15,1,2,47,33,29,24,31,28,39,41,15.9431120896493,2.30830915773686,8.28226561133943,2.21871319034562,6.56336456402278,1.98257765910239,1.69537027617844,2.0635545735895
10,3,1,9,48,35,23,31,22,17,33,33,2.87690084363476,1.82748760474533,14.2143028440096,3.38825763123077,3.26771954438118,4.98294395970333,6.63557269755256,1.76230206121545
110,15,2,8,1,4,28,28,34,36,10,15,4.23492548791205,1.20441250559088,2.91349942367788,0.942832919438843,2.34129997586979,1.29342417095995,2.38993880388989,0.738174805275321
110,29,2,9,2,1,24,27,37,34,15,4,18.3637469009416,1.88763464328576,4.48234442910189,0.917744321061491,3.12639865489518,0.874582028825444,2.28182444199729,0.651969230363193
110,2,2,1,3,14,17,21,38,42,8,6,9.41358735494123,1.81130353357366,11.8802613190742,1.0424009366061,7.5126736989173,1.43197403252907,1.99680734691538,0.796560953673179
110,6,2,14,4,7,25,20,39,39,12,5,10.1998023273211,1.65492681652381,5.15965810505759,0.880851610788341,6.26258621907118,1.34287771144955,7.74886339995101,1.23494946666733
110,49,2,4,5,15,31,32,40,43,3,13,4.33648795572458,1.74020900197092,0.148621228328921,3.94091775710785,1.46661730079222,0.844263672785019,1.12179838567226,0.562557721172652
110,50,2,2,6,9,20,31,35,35,7,12,3.47199217317097,2.51993637034457,2.87547210461889,2.946912141545,4.90036855043718,0.905860566452247,1.49730390051036,0.58047851766969
110,53,2,7,7,2,26,18,45,33,13,16,5.37302671175826,1.42737551050209,2.73674704679388,1.12657452628355,0.0946221983558644,1.68791178682432,1.66822393030998,0.532490633512225
110,16,2,6,8,6,23,30,47,47,9,3,13.298851643503,1.56416826362943,1.73909641387627,1.38475070781124,3.86988444292183,1.12344848811654,2.37965386815995,1.29679913137534
110,58,2,5,9,12,30,25,33,38,5,9,12.5220297590586,2.28646587487196,5.33804215022747,1.06979479334723,3.04674882285599,1.38771188936698,1.99856482748237,1.09023005807285
110,48,2,11,10,11,27,24,44,45,4,1,2.35881005730039,3.26065266511046,3.86935868581713,0.940903357803563,6.97129502696362,1.25136206810839,5.6608606427335,1.06061249413597
110,25,2,15,11,13,19,19,41,48,2,8,8.40064126626999,1.66120818939885,4.86956228375129,1.56432762525492,3.50907222501246,3.77366238555624,3.19112785785001,0.610587123381265
110,33,2,12,12,16,21,22,48,41,11,7,11.5067087120237,1.16981221551055,6.56981814747132,1.16220282316408,3.85266433752668,1.1709732679119,3.3000784797764,0.590732485859007
110,54,2,10,13,10,18,17,36,46,16,10,8.73657769992428,1.98659761503427,7.4337994924872,1.54380608343126,5.5046658218771,1.10256158920902,2.53726060400504,0.62825261664284
110,60,2,13,14,3,22,23,42,44,14,2,5.68235483926992,2.87572562699052,3.03774139916777,0.659332544525569,3.2945398901843,2.07536199548622,2.54827360298123,0.88857927730669
110,57,2,3,15,5,29,26,43,40,1,11,9.43207984065475,2.98709529297525,4.25449299346337,0.772408962135614,8.77211474037813,1.17578230045956,3.32457504810645,0.449561343206824
110,59,2,16,16,8,32,29,46,37,6,14,4.17068845726749,1.50500497988173,2.54925504506627,1.11253865520803,1.77166443165697,1.39683081817293,2.60060146493515,0.519835018809317
110,56,1,3,17,17,13,6,8,12,18,19,7.54399313793488,1.23096261558135,3.75012312816125,1.38648555102645,1.59041642060993,1.06114330676701,3.15896118655246,0.898791938313025
110,47,1,2,18,26,6,13,4,10,22,23,3.24255004683619,3.38098715402498,0.101025346875758,3.095299559247,2.11430735255681,0.868252056973688,1.89786003259724,1.00769512546594
110,11,1,16,19,24,8,4,6,5,30,22,8.56680358075414,1.25858475781274,11.3487040904211,1.23450412841248,6.17491090336125,1.07859708277329,6.61977889217951,1.85120318917643
110,9,1,10,20,27,14,16,7,9,29,26,6.52740691023405,1.10869096844885,2.42780508146234,1.94286463830986,3.59481017163671,1.39223040541765,7.6122756712216,0.913504732601268
110,23,1,9,21,31,15,5,2,16,32,17,6.82717452733687,1.76540854019777,6.22151835394516,1.13819133027755,7.2103210771952,2.45287326281232,6.2205582503384,1.25220167900125
110,36,1,1,22,30,9,9,15,8,20,20,1.9337824838999,1.28323453537405,4.14032155186078,1.37802842846577,1.49138570692503,0.748195735456648,7.27236895471606,0.875177308731054
110,19,1,15,23,23,11,8,13,14,28,25,3.00963972787099,0.988565368667196,2.10508628721755,1.11071144097332,2.35271581512598,0.532051297038379,1.1100834799995,0.574766766082575
110,24,1,13,24,29,3,10,3,1,17,28,2.43971435115554,1.40278023269593,2.1747595175234,1.78072153524772,2.36957031182192,1.41451395173317,3.10218732780777,1.14407540746834
110,45,1,8,25,32,1,11,5,15,23,24,3.56451197922684,2.34534516664075,1.12303513099232,1.94492598742045,2.66542314877552,1.25792069757608,1.70898249924085,0.515146034215832
110,30,1,14,26,22,5,15,11,4,21,27,4.48232037414891,1.60673961382304,3.43454723737341,1.92485100652812,0.124916228321126,2.80787800725557,6.0924291025176,1.44052918943271
110,22,1,7,27,19,4,1,10,13,27,30,0.0526990897124051,5.23617120488552,4.33418934946985,1.77074325365356,1.94072086089318,0.946381438779099,1.25215410069586,0.829496641001242
110,21,1,6,28,20,16,2,9,6,19,29,2.21775918941353,0.990614327929961,5.39388552972059,1.70255273698604,4.35863814456934,1.62050175636659,1.84330261406103,0.976164500793402
110,43,1,5,29,21,2,3,14,2,31,31,6.21980610555238,1.75751812752651,3.4413839757658,2.22470220019704,4.52967801853538,1.73514551852077,9.09186550781624,1.128553624289
110,5,1,4,30,25,10,14,12,7,25,21,4.91227190340896,1.44084129602447,6.63110941653622,2.58981501311609,8.03601164514612,5.72553548060478,7.55545847989333,0.616715861156081
110,52,1,11,31,28,12,7,1,3,26,18,7.78246457397995,4.6542896978342,5.50728228310754,1.24018225445752,5.39969125599009,1.0426662162231,2.89294886351581,0.760133667306491
110,40,1,12,32,18,7,12,16,11,24,32,2.97380636406319,1.43407654529142,3.39656991894935,1.12612325536384,2.11500672705915,0.958021925601315,11.7557562328998,1.23064042274291
110,46,3,5,33,39,41,34,20,18,48,41,2.6220732704362,2.24264623298086,3.29915648310816,2.12292622540417,6.63634922677738,0.922024068444443,2.62717816207351,0.551070712922865
110,34,3,16,34,48,33,47,25,32,44,42,5.19411833594722,1.61897192868764,7.56497415505828,1.84657198608056,5.87381715751599,1.11078806242267,3.45782216848784,0.592361664480904
110,3,3,11,35,41,35,48,17,26,40,46,3.20463690862084,1.2344149487767,2.87222311595997,1.21263559427689,1.86386079561089,0.683033442343913,1.68051957305033,0.43516696029883
110,32,3,7,36,37,44,33,24,21,42,43,4.17401221031469,1.64332697769601,0.0739854709604515,2.8229413960612,2.20003186207487,1.12663546549811,2.01896790907176,0.490072660888472
110,37,3,10,37,34,37,40,23,30,41,36,2.9884183047493,2.52408216132108,0.125582069421853,2.17750670302757,1.9867966801803,1.94329366880675,1.82793199698926,0.602462643168565
110,28,3,8,38,47,39,42,30,24,45,44,13.1819445379681,2.70505462930464,3.9975524603874,1.27768275321068,7.71016265207118,1.60128249033778,3.59155473465626,1.67784640946593
110,27,3,14,39,35,45,36,26,27,43,48,4.89360814642964,1.46469454187809,7.07290920893956,1.40974433564088,7.07619899798738,1.58431080925811,2.21204782589484,1.16514725928346
110,13,3,2,40,36,42,37,19,31,46,33,6.01912782002296,1.50012406953965,3.45512808108015,2.48566141309493,6.31100580945213,1.31429717735864,5.88603896439872,0.796301016646794
110,20,3,9,41,44,46,39,31,22,36,38,2.54553230053034,1.56087098786429,1.73602479040437,1.03663369826063,1.61654893661535,0.717897408376757,1.48987747820229,0.55668702969524
110,1,3,1,42,42,47,41,28,23,47,37,7.15038479395457,1.34300481374203,2.42859764565037,1.22884528177883,3.79788383255845,0.808172085480692,2.36328445576964,0.621901559710295
110,41,3,15,43,43,36,44,27,20,34,40,2.77021325968803,1.0365113218993,2.46804776866747,1.02455793462514,1.40166426007454,0.786899201593315,4.61426549693851,0.658226084020498
110,38,3,6,44,46,38,35,21,25,38,35,2.77049690612898,1.90477969722792,5.36975876620227,1.73315067094563,2.49420298935956,1.20369809031899,3.69900322178046,0.693344213890668
110,39,3,12,45,33,43,45,32,28,35,34,3.14269437496023,1.20520755944244,2.08422900558435,1.20556393601055,2.88986084900807,2.24359353386581,2.35085093163207,0.592266009935884
110,12,3,3,46,40,40,46,22,17,33,47,4.59609438539746,1.60674121748639,5.72189455657735,1.23596745455689,0.0803083601058461,4.62440175622442,2.49964300414649,0.465974873178766
110,35,3,4,47,38,34,38,29,19,37,39,4.96421773904103,2.13509785445171,7.14372043255935,0.929977100191536,5.65786412032639,0.988679026772843,10.6896551462892,0.83803975359433
110,31,3,13,48,45,48,43,18,29,39,45,6.63323070899537,1.11590905803018,2.53239237943899,0.897451241927683,7.20511220082562,1.19464811904481,4.24220450784514,0.544811293404109
111,48,3,11,1,4,13,10,8,5,32,26,12.612418287189,4.40359754251767,9.02082066422645,2.72221990574963,5.06773082487507,2.90935538963731,4.29084034456719,1.20537390506797
111,24,3,16,2,1,2,7,10,14,26,25,8.40830882907812,4.47496989356159,5.72721183603971,3.03535383984308,8.03681479091392,2.1580791823244,12.1416799664585,1.91881869619192
111,33,3,10,3,14,8,3,2,4,31,29,18.7767430487538,4.52348629855078,11.0679550191235,3.83037358433103,18.5179058182684,2.20021679589627,6.05185472892208,2.40235084288815
111,51,3,6,4,5,3,1,9,2,19,32,23.8610436140184,2.90106982453926,17.4769789819284,2.64145416853262,7.02343947113968,1.58542036042491,20.7213641829276,1.8077998856852
111,49,3,12,5,15,4,15,15,15,24,24,5.94321834312541,3.4334929955121,3.51378660979299,2.75068936786374,3.01864415182899,1.57370773447201,4.50456064764967,2.33732681337005
111,5,3,13,6,6,12,4,16,8,27,19,5.09495230441644,4.7399864178642,5.40619518087715,1.63317854624074,10.018320208781,1.77947475463225,13.8368210131857,1.84625898162085
111,39,3,15,7,10,1,8,1,13,30,21,5.99285571935434,2.52917262161191,12.6281314494117,5.52169017868346,4.46481026982383,1.42194073740484,5.1100727470839,1.4352817384588
111,52,3,8,8,2,5,16,11,3,18,27,42.129453201193,5.93762631635764,17.822250632229,2.92913740483255,8.63229620235688,2.30199296600495,8.11382599613535,2.3366260058865
111,16,3,5,9,13,15,14,6,9,22,17,49.1739421281145,5.89503582399084,5.13365387653448,2.03054921919556,3.43915109383215,2.26935778874031,20.0905736207669,1.58491680539009
111,60,3,1,10,11,16,13,5,12,28,28,40.9023460318531,3.97177472461044,9.31486954177853,4.16279207256321,6.05371788254979,6.32143083180381,7.37674458828587,1.56447311246575
111,53,3,3,11,7,11,2,3,7,29,23,25.3649411941319,4.39069723230205,13.6686365183195,2.73113828236546,1.403622239166,2.18500173620123,4.59405488595439,1.66747834174021
111,23,3,2,12,9,6,5,12,11,17,18,10.4954819031891,3.62910007119899,7.40590748096292,2.93234315806149,8.19089878261002,2.29832663632442,8.0946838486434,2.4591698119666
111,38,3,7,13,8,7,11,13,6,21,22,44.9357538613958,6.07459264424187,6.85473249783354,1.70049102491248,6.92928750913507,1.99328518444418,7.00318661595065,1.29781121406904
111,41,3,14,14,12,10,9,4,10,23,20,20.9697871255366,4.56897367567763,11.1240821613173,5.0928777859699,3.52397221312276,2.02780308021283,1.42992032065376,1.2487809905042
111,57,3,9,15,3,9,6,7,1,20,30,6.75600043016539,2.40174016213268,12.5631850379314,2.157304605631,7.19855987531901,1.32280646718118,12.9570080534113,1.58599511878219
111,30,3,4,16,16,14,12,14,16,25,31,11.2499112630776,5.12194125058159,4.56941436651687,2.04439762411312,39.1985207455646,2.15626927082212,10.554745840438,1.81466330872991
111,26,2,3,17,26,20,24,37,36,11,14,16.8743268826493,6.90750859353011,20.8488585443938,3.38600198252607,6.40816738463946,2.12007200297649,21.3844175482136,3.73548713759556
111,45,2,7,18,22,21,21,41,35,6,8,24.5209560146868,11.0067721202377,19.4641348004589,2.18767025714715,10.0133459189547,1.41150111140814,6.78852142552387,1.43902312029149
111,4,2,5,19,21,32,25,36,44,3,3,7.96480160995998,2.66473412717096,5.32816147027279,2.72459655721832,10.0081560947428,2.18540361802206,10.9437289543457,2.44195272008983
111,21,2,8,20,30,17,30,38,41,9,12,9.96558195989473,3.19287419372995,17.9747976584958,1.74055893107288,6.48199721254514,1.84248360180572,13.0485402462946,1.21198747500966
111,25,2,11,21,18,25,19,45,45,7,10,15.1148501051957,5.01009430052181,18.6026874870695,1.65945962873684,4.25454942190117,2.13747672523186,10.4775989640184,1.60475206271076
111,56,2,16,22,23,19,22,46,40,10,11,2.50097386042034,1.83526287920085,7.9711422338296,2.66320934969644,6.22520531355894,2.23586945453917,7.40784825262654,1.08116804663769
111,28,2,13,23,32,31,18,39,33,5,9,13.1090864848338,5.28996249098236,9.91421838417955,2.61554546017305,7.78276069178355,2.30233134215814,11.2760582780547,1.86060645127236
111,46,2,12,24,28,28,20,33,47,16,7,11.1399133542745,5.894083559725,5.18643799062374,2.92235833527411,6.08021898972856,1.69595133194616,13.4180909469087,1.28051008944203
111,8,2,10,25,31,24,31,42,34,1,1,1.50505425987831,3.50036542481575,13.5824875532699,2.07505931467313,8.00368920877827,1.74252728600641,12.9111017954738,1.67519011068725
111,11,2,14,26,20,23,17,47,37,14,5,16.2539162896473,2.85769994444399,25.4095394919241,1.81688183750248,7.7732765374094,2.19561295579297,5.83874927615852,1.98206039747583
